Front Left Wheel Speed [RPM];Front Right Wheel Speed [RPM];Average Speed [RPM];Average Speed (aprox.) [km/h];Time [s];
0.0;0.0;0.0;0.0;0.46171116828918457;
0.0;0.0;0.0;0.0;0.4718151092529297;
0.0;0.0;0.0;0.0;0.4819300174713135;
0.0;0.0;0.0;0.0;0.4920370578765869;
0.0;0.0;0.0;0.0;0.5021491050720215;
0.0;0.0;0.0;0.0;0.51226806640625;
0.0;0.0;0.0;0.0;0.5223782062530518;
0.0;0.0;0.0;0.0;0.5324840545654297;
0.0;0.0;0.0;0.0;0.5428080558776855;
0.0;0.0;0.0;0.0;0.5527310371398926;
0.0;0.0;0.0;0.0;0.5627970695495605;
0.0;0.0;0.0;0.0;0.5729072093963623;
0.0;0.0;0.0;0.0;0.5830249786376953;
0.0;0.0;0.0;0.0;0.5931379795074463;
0.0;0.0;0.0;0.0;0.6032781600952148;
0.0;0.0;0.0;0.0;0.6133689880371094;
0.0;0.0;0.0;0.0;0.6234660148620605;
0.0;0.0;0.0;0.0;0.6335890293121338;
0.0;0.0;0.0;0.0;0.6436970233917236;
0.0;0.0;0.0;0.0;0.6538081169128418;
0.0;0.0;0.0;0.0;0.66391921043396;
0.0;0.0;0.0;0.0;0.6740341186523438;
0.0;0.0;0.0;0.0;0.6841471195220947;
0.0;0.0;0.0;0.0;0.6942591667175293;
0.0;0.0;0.0;0.0;0.7043781280517578;
0.0;0.0;0.0;0.0;0.7144811153411865;
0.0;0.0;0.0;0.0;0.7245991230010986;
0.0;0.0;0.0;0.0;0.7347030639648438;
0.0;0.0;0.0;0.0;0.7448132038116455;
0.0;0.0;0.0;0.0;0.7549221515655518;
0.0;0.0;0.0;0.0;0.7650060653686523;
0.0;0.0;0.0;0.0;0.7751359939575195;
0.0;0.0;0.0;0.0;0.7852480411529541;
0.0;0.0;0.0;0.0;0.79534912109375;
0.0;0.0;0.0;0.0;0.8054461479187012;
0.0;0.0;0.0;0.0;0.815575122833252;
0.0;0.0;0.0;0.0;0.8256762027740479;
0.0;0.0;0.0;0.0;0.835792064666748;
0.0;0.0;0.0;0.0;0.8459010124206543;
0.0;0.0;0.0;0.0;0.8560202121734619;
0.0;0.0;0.0;0.0;0.8661160469055176;
0.0;0.0;0.0;0.0;0.8762362003326416;
0.0;0.0;0.0;0.0;0.8863530158996582;
0.0;0.0;0.0;0.0;0.896475076675415;
0.0;0.0;0.0;0.0;0.9067151546478271;
0.0;0.0;0.0;0.0;0.9167220592498779;
0.0;0.0;0.0;0.0;0.9268720149993896;
0.0;0.0;0.0;0.0;0.9369640350341797;
0.0;0.0;0.0;0.0;0.947094202041626;
0.0;0.0;0.0;0.0;0.957111120223999;
0.0;0.0;0.0;0.0;0.9673240184783936;
0.0;0.0;0.0;0.0;0.977337121963501;
0.0;0.0;0.0;0.0;0.9875969886779785;
0.0;0.0;0.0;0.0;0.9976060390472412;
0.0;0.0;0.0;0.0;1.0076651573181152;
0.0;0.0;0.0;0.0;1.0177710056304932;
0.0;0.0;0.0;0.0;1.027914047241211;
0.0;0.0;0.0;0.0;1.038006067276001;
0.0;0.0;0.0;0.0;1.0481140613555908;
0.0;0.0;0.0;0.0;1.0582830905914307;
0.0;0.0;0.0;0.0;1.0683321952819824;
0.0;0.0;0.0;0.0;1.0784430503845215;
0.0;0.0;0.0;0.0;1.0885581970214844;
0.0;0.0;0.0;0.0;1.098663091659546;
0.0;0.0;0.0;0.0;1.1087751388549805;
0.0;0.0;0.0;0.0;1.1188859939575195;
0.0;0.0;0.0;0.0;1.1289870738983154;
0.0;0.0;0.0;0.0;1.13909912109375;
0.0;0.0;0.0;0.0;1.149217128753662;
0.0;0.0;0.0;0.0;1.1593420505523682;
0.0;0.0;0.0;0.0;1.1694450378417969;
0.0;0.0;0.0;0.0;1.179598093032837;
0.0;0.0;0.0;0.0;1.1897850036621094;
0.0;0.0;0.0;0.0;1.199779987335205;
0.0;0.0;0.0;0.0;1.2098820209503174;
0.0;0.0;0.0;0.0;1.2199900150299072;
0.0;0.0;0.0;0.0;1.2301239967346191;
0.0;0.0;0.0;0.0;1.2402231693267822;
0.0;0.0;0.0;0.0;1.250326156616211;
0.0;0.0;0.0;0.0;1.2604479789733887;
0.0;0.0;0.0;0.0;1.2705562114715576;
0.0;0.0;0.0;0.0;1.280663013458252;
0.0;0.0;0.0;0.0;1.2907919883728027;
0.0;0.0;0.0;0.0;1.3008852005004883;
0.0;0.0;0.0;0.0;1.3109900951385498;
0.0;0.0;0.0;0.0;1.3211121559143066;
0.0;0.0;0.0;0.0;1.3313930034637451;
0.0;0.0;0.0;0.0;1.3413300514221191;
0.0;0.0;0.0;0.0;1.3514540195465088;
0.0;0.0;0.0;0.0;1.3615481853485107;
0.0;0.0;0.0;0.0;1.371664047241211;
0.0;0.0;0.0;0.0;1.381937026977539;
0.0;0.0;0.0;0.0;1.3919169902801514;
0.0;0.0;0.0;0.0;1.4019889831542969;
0.0;0.0;0.0;0.0;1.4121060371398926;
0.0;0.0;0.0;0.0;1.4222121238708496;
0.0;0.0;0.0;0.0;1.4323320388793945;
0.0;0.0;0.0;0.0;1.4424450397491455;
0.0;0.0;0.0;0.0;1.452545166015625;
0.0;0.0;0.0;0.0;1.4626491069793701;
0.0;0.0;0.0;0.0;1.4727630615234375;
0.0;0.0;0.0;0.0;1.4828851222991943;
0.0;0.0;0.0;0.0;1.4929850101470947;
0.0;0.0;0.0;0.0;1.5030920505523682;
0.0;0.0;0.0;0.0;1.5132150650024414;
0.0;0.0;0.0;0.0;1.5233230590820312;
0.0;0.0;0.0;0.0;1.5334479808807373;
0.0;0.0;0.0;0.0;1.5435500144958496;
0.0;0.0;0.0;0.0;1.5536601543426514;
0.0;0.0;0.0;0.0;1.5637691020965576;
0.0;0.0;0.0;0.0;1.5738790035247803;
0.0;0.0;0.0;0.0;1.58406400680542;
0.0;0.0;0.0;0.0;1.5940899848937988;
0.0;0.0;0.0;0.0;1.6042191982269287;
0.0;0.0;0.0;0.0;1.6143200397491455;
0.0;0.0;0.0;0.0;1.6244380474090576;
0.0;0.0;0.0;0.0;1.6345431804656982;
0.0;0.0;0.0;0.0;1.6446480751037598;
0.0;0.0;0.0;0.0;1.6547541618347168;
0.0;0.0;0.0;0.0;1.6648690700531006;
0.0;0.0;0.0;0.0;1.6750051975250244;
0.0;0.0;0.0;0.0;1.6850922107696533;
0.0;0.0;0.0;0.0;1.695235013961792;
0.0;0.0;0.0;0.0;1.7053241729736328;
0.0;0.0;0.0;0.0;1.7154290676116943;
0.0;0.0;0.0;0.0;1.7255501747131348;
0.0;0.0;0.0;0.0;1.7356572151184082;
0.0;0.0;0.0;0.0;1.7457571029663086;
0.0;0.0;0.0;0.0;1.7558741569519043;
0.0;0.0;0.0;0.0;1.7659780979156494;
0.0;0.0;0.0;0.0;1.7760992050170898;
0.0;0.0;0.0;0.0;1.7862050533294678;
0.0;0.0;0.0;0.0;1.7963271141052246;
0.0;0.0;0.0;0.0;1.8064310550689697;
0.0;0.0;0.0;0.0;1.816540002822876;
0.0;0.0;0.0;0.0;1.8266501426696777;
0.0;0.0;0.0;0.0;1.8371491432189941;
0.0;0.0;0.0;0.0;1.8469760417938232;
0.0;0.0;0.0;0.0;1.8569891452789307;
0.0;0.0;0.0;0.0;1.8672690391540527;
0.0;0.0;0.0;0.0;1.8772711753845215;
0.0;0.0;0.0;0.0;1.8875181674957275;
0.0;0.0;0.0;0.0;1.897550106048584;
0.0;0.0;0.0;0.0;1.9075582027435303;
0.0;0.0;0.0;0.0;1.9178450107574463;
0.0;0.0;0.0;0.0;1.927839994430542;
0.0;0.0;0.0;0.0;1.9378612041473389;
0.0;0.0;0.0;0.0;1.9479711055755615;
0.0;0.0;0.0;0.0;1.9581201076507568;
0.0;0.0;0.0;0.0;1.9681951999664307;
0.0;0.0;0.0;0.0;1.9783101081848145;
0.0;0.0;0.0;0.0;1.9884090423583984;
0.0;0.0;0.0;0.0;1.9985291957855225;
0.0;0.0;0.0;0.0;2.0086400508880615;
0.0;0.0;0.0;0.0;2.0187501907348633;
0.0;0.0;0.0;0.0;2.0288610458374023;
0.0;0.0;0.0;0.0;2.0389840602874756;
0.0;0.0;0.0;0.0;2.0490829944610596;
0.0;0.0;0.0;0.0;2.059244155883789;
0.0;0.0;0.0;0.0;2.0693230628967285;
0.0;0.0;0.0;0.0;2.079409122467041;
0.0;0.0;0.0;0.0;2.0895180702209473;
0.0;0.0;0.0;0.0;2.0996341705322266;
0.0;0.0;0.0;0.0;2.1097471714019775;
0.0;0.0;0.0;0.0;2.119861125946045;
0.0;0.0;0.0;0.0;2.129971981048584;
0.0;0.0;0.0;0.0;2.140153169631958;
0.0;0.0;0.0;0.0;2.1501970291137695;
0.0;0.0;0.0;0.0;2.1603100299835205;
0.0;0.0;0.0;0.0;2.170415163040161;
0.0;0.0;0.0;0.0;2.180540084838867;
0.0;0.0;0.0;0.0;2.1906590461730957;
0.0;0.0;0.0;0.0;2.2007460594177246;
0.0;0.0;0.0;0.0;2.210891008377075;
0.0;0.0;0.0;0.0;2.2211802005767822;
0.0;0.0;0.0;0.0;2.231131076812744;
0.0;0.0;0.0;0.0;2.2411952018737793;
0.0;0.0;0.0;0.0;2.251293182373047;
0.0;0.0;0.0;0.0;2.261409044265747;
0.0;0.0;0.0;0.0;2.2715160846710205;
0.0;0.0;0.0;0.0;2.281625986099243;
0.0;0.0;0.0;0.0;2.291748046875;
0.0;0.0;0.0;0.0;2.3018431663513184;
0.0;0.0;0.0;0.0;2.3119611740112305;
0.0;0.0;0.0;0.0;2.322075128555298;
0.0;0.0;0.0;0.0;2.3321800231933594;
0.0;0.0;0.0;0.0;2.342292070388794;
0.0;0.0;0.0;0.0;2.3524250984191895;
0.0;0.0;0.0;0.0;2.3625130653381348;
0.0;0.0;0.0;0.0;2.3726301193237305;
0.0;0.0;0.0;0.0;2.382737159729004;
0.0;0.0;0.0;0.0;2.3928651809692383;
0.0;0.0;0.0;0.0;2.4029600620269775;
0.0;0.0;0.0;0.0;2.413093090057373;
0.0;0.0;0.0;0.0;2.423314094543457;
0.0;0.0;0.0;0.0;2.433317184448242;
0.0;0.0;0.0;0.0;2.4434142112731934;
0.0;0.0;0.0;0.0;2.4535250663757324;
0.0;0.0;0.0;0.0;2.463632106781006;
0.0;0.0;0.0;0.0;2.47391414642334;
0.0;0.0;0.0;0.0;2.4839839935302734;
0.0;0.0;0.0;0.0;2.493957996368408;
0.0;0.0;0.0;0.0;2.5040831565856934;
0.0;0.0;0.0;0.0;2.514178991317749;
0.0;0.0;0.0;0.0;2.5242950916290283;
0.0;0.0;0.0;0.0;2.53439998626709;
0.0;0.0;0.0;0.0;2.5445191860198975;
0.0;0.0;0.0;0.0;2.5546281337738037;
0.0;0.0;0.0;0.0;2.564735174179077;
0.0;0.0;0.0;0.0;2.5748391151428223;
0.0;0.0;0.0;0.0;2.584954023361206;
0.0;0.0;0.0;0.0;2.59507417678833;
0.0;0.0;0.0;0.0;2.605187177658081;
0.0;0.0;0.0;0.0;2.615338087081909;
0.0;0.0;0.0;0.0;2.6255240440368652;
0.0;0.0;0.0;0.0;2.6357100009918213;
0.0;0.0;0.0;0.0;2.6456642150878906;
0.0;0.0;0.0;0.0;2.655839204788208;
0.0;0.0;0.0;0.0;2.666025161743164;
0.0;0.0;0.0;0.0;2.675950050354004;
0.0;0.0;0.0;0.0;2.6860811710357666;
0.0;0.0;0.0;0.0;2.6961801052093506;
0.0;0.0;0.0;0.0;2.706301212310791;
0.0;0.0;0.0;0.0;2.716414213180542;
0.0;0.0;0.0;0.0;2.726525068283081;
0.0;0.0;0.0;0.0;2.7366201877593994;
0.0;0.0;0.0;0.0;2.7467331886291504;
0.0;0.0;0.0;0.0;2.756865978240967;
0.0;0.0;0.0;0.0;2.7669520378112793;
0.0;0.0;0.0;0.0;2.777506113052368;
0.0;0.0;0.0;0.0;2.7873170375823975;
0.0;0.0;0.0;0.0;2.7972800731658936;
0.0;0.0;0.0;0.0;2.8075411319732666;
0.0;0.0;0.0;0.0;2.8175430297851562;
0.0;0.0;0.0;0.0;2.827824115753174;
0.0;0.0;0.0;0.0;2.837829113006592;
0.0;0.0;0.0;0.0;2.8478341102600098;
0.0;0.0;0.0;0.0;2.8581020832061768;
0.0;0.0;0.0;0.0;2.8681302070617676;
0.0;0.0;0.0;0.0;2.878167152404785;
0.0;0.0;0.0;0.0;2.8882791996002197;
0.0;0.0;0.0;0.0;2.898390054702759;
0.0;0.0;0.0;0.0;2.9084951877593994;
0.0;0.0;0.0;0.0;2.9186251163482666;
0.0;0.0;0.0;0.0;2.9287190437316895;
0.0;0.0;0.0;0.0;2.93882417678833;
0.0;0.0;0.0;0.0;2.948965072631836;
0.0;0.0;0.0;0.0;2.95936918258667;
0.0;0.0;0.0;0.0;2.9691810607910156;
0.0;0.0;0.0;0.0;2.979292154312134;
0.0;0.0;0.0;0.0;2.9894001483917236;
0.0;0.0;0.0;0.0;2.9994921684265137;
0.0;0.0;0.0;0.0;3.0096089839935303;
0.0;0.0;0.0;0.0;3.01973819732666;
0.0;0.0;0.0;0.0;3.029848098754883;
0.0;0.0;0.0;0.0;3.039961099624634;
0.0;0.0;0.0;0.0;3.0500781536102295;
0.0;0.0;0.0;0.0;3.06034517288208;
0.0;0.0;0.0;0.0;3.0703392028808594;
0.0;0.0;0.0;0.0;3.080381155014038;
0.0;0.0;0.0;0.0;3.09049916267395;
0.0;0.0;0.0;0.0;3.1006100177764893;
0.0;0.0;0.0;0.0;3.110725164413452;
0.0;0.0;0.0;0.0;3.120840072631836;
0.0;0.0;0.0;0.0;3.1309452056884766;
0.0;0.0;0.0;0.0;3.1410670280456543;
0.0;0.0;0.0;0.0;3.151247978210449;
0.0;0.0;0.0;0.0;3.1612770557403564;
0.0;0.0;0.0;0.0;3.1713860034942627;
0.0;0.0;0.0;0.0;3.181514024734497;
0.0;0.0;0.0;0.0;3.1916191577911377;
0.0;0.0;0.0;0.0;3.2017199993133545;
0.0;0.0;0.0;0.0;3.211839199066162;
0.0;0.0;0.0;0.0;3.2219371795654297;
0.0;0.0;0.0;0.0;3.232060194015503;
0.0;0.0;0.0;0.0;3.242169141769409;
0.0;0.0;0.0;0.0;3.252286195755005;
0.0;0.0;0.0;0.0;3.2624001502990723;
0.0;0.0;0.0;0.0;3.27250599861145;
0.0;0.0;0.0;0.0;3.282621145248413;
0.0;0.0;0.0;0.0;3.292736053466797;
0.0;0.0;0.0;0.0;3.302849054336548;
0.0;0.0;0.0;0.0;3.312965154647827;
0.0;0.0;0.0;0.0;3.3230721950531006;
0.0;0.0;0.0;0.0;3.333173990249634;
0.0;0.0;0.0;0.0;3.343316078186035;
0.0;0.0;0.0;0.0;3.3534011840820312;
0.0;0.0;0.0;0.0;3.363511085510254;
0.0;0.0;0.0;0.0;3.373617172241211;
0.0;0.0;0.0;0.0;3.3837270736694336;
0.0;0.0;0.0;0.0;3.393853187561035;
0.0;0.0;0.0;0.0;3.4039549827575684;
0.0;0.0;0.0;0.0;3.4140632152557373;
0.0;0.0;0.0;0.0;3.4241690635681152;
0.0;0.0;0.0;0.0;3.4342761039733887;
0.0;0.0;0.0;0.0;3.444375991821289;
0.0;0.0;0.0;0.0;3.4544930458068848;
0.0;0.0;0.0;0.0;3.464595079421997;
0.0;0.0;0.0;0.0;3.4747350215911865;
0.0;0.0;0.0;0.0;3.4848170280456543;
0.0;0.0;0.0;0.0;3.4949541091918945;
0.0;0.0;0.0;0.0;3.5050411224365234;
0.0;0.0;0.0;0.0;3.5152552127838135;
0.0;0.0;0.0;0.0;3.5252621173858643;
0.0;0.0;0.0;0.0;3.5353779792785645;
0.0;0.0;0.0;0.0;3.545488119125366;
0.0;0.0;0.0;0.0;3.555598020553589;
0.0;0.0;0.0;0.0;3.5656960010528564;
0.0;0.0;0.0;0.0;3.5758211612701416;
0.0;0.0;0.0;0.0;3.585930109024048;
0.0;0.0;0.0;0.0;3.596041202545166;
0.0;0.0;0.0;0.0;3.6061370372772217;
0.0;0.0;0.0;0.0;3.61625599861145;
0.0;0.0;0.0;0.0;3.6263821125030518;
0.0;0.0;0.0;0.0;3.636474132537842;
0.0;0.0;0.0;0.0;3.6465911865234375;
0.0;0.0;0.0;0.0;3.6567630767822266;
0.0;0.0;0.0;0.0;3.666815996170044;
0.0;0.0;0.0;0.0;3.676922082901001;
0.0;0.0;0.0;0.0;3.6870369911193848;
0.0;0.0;0.0;0.0;3.697144031524658;
0.0;0.0;0.0;0.0;3.707259178161621;
0.0;0.0;0.0;0.0;3.7175281047821045;
0.0;0.0;0.0;0.0;3.727536201477051;
0.0;0.0;0.0;0.0;3.7378180027008057;
0.0;0.0;0.0;0.0;3.7478220462799072;
0.0;0.0;0.0;0.0;3.7578392028808594;
0.0;0.0;0.0;0.0;3.768097162246704;
0.0;0.0;0.0;0.0;3.7780940532684326;
0.0;0.0;0.0;0.0;3.78837513923645;
0.0;0.0;0.0;0.0;3.7983791828155518;
0.0;0.0;0.0;0.0;3.808380126953125;
0.0;0.0;0.0;0.0;3.818464994430542;
0.0;0.0;0.0;0.0;3.8285861015319824;
0.0;0.0;0.0;0.0;3.8386850357055664;
0.0;0.0;0.0;0.0;3.848806142807007;
0.0;0.0;0.0;0.0;3.858969211578369;
0.0;0.0;0.0;0.0;3.8690249919891357;
0.0;0.0;0.0;0.0;3.8791401386260986;
0.0;0.0;0.0;0.0;3.889259099960327;
0.0;0.0;0.0;0.0;3.8995630741119385;
0.0;0.0;0.0;0.0;3.909626007080078;
0.0;0.0;0.0;0.0;3.9195780754089355;
0.0;0.0;0.0;0.0;3.929776191711426;
0.0;0.0;0.0;0.0;3.9398021697998047;
0.0;0.0;0.0;0.0;3.949911117553711;
0.0;0.0;0.0;0.0;3.9602530002593994;
0.0;0.0;0.0;0.0;3.97013521194458;
0.0;0.0;0.0;0.0;3.980269193649292;
0.0;0.0;0.0;0.0;3.990365982055664;
0.0;0.0;0.0;0.0;4.000471115112305;
0.0;0.0;0.0;0.0;4.010576009750366;
0.0;0.0;0.0;0.0;4.020691156387329;
0.0;0.0;0.0;0.0;4.031033039093018;
0.0;0.0;0.0;0.0;4.041118144989014;
0.0;0.0;0.0;0.0;4.051096200942993;
0.0;0.0;0.0;0.0;4.061284065246582;
0.0;0.0;0.0;0.0;4.071462154388428;
0.0;0.0;0.0;0.0;4.08141303062439;
0.0;0.0;0.0;0.0;4.091598987579346;
0.0;0.0;0.0;0.0;4.1017820835113525;
0.0;0.0;0.0;0.0;4.111684083938599;
0.0;0.0;0.0;0.0;4.12179708480835;
0.0;0.0;0.0;0.0;4.131923198699951;
0.0;0.0;0.0;0.0;4.142024040222168;
0.0;0.0;0.0;0.0;4.152141094207764;
0.0;0.0;0.0;0.0;4.162239074707031;
0.0;0.0;0.0;0.0;4.172351121902466;
0.0;0.0;0.0;0.0;4.182461977005005;
0.0;0.0;0.0;0.0;4.192596197128296;
0.0;0.0;0.0;0.0;4.202686071395874;
0.0;0.0;0.0;0.0;4.2128260135650635;
0.0;0.0;0.0;0.0;4.222904205322266;
0.0;0.0;0.0;0.0;4.2330310344696045;
0.0;0.0;0.0;0.0;4.243121147155762;
0.0;0.0;0.0;0.0;4.253254175186157;
0.0;0.0;0.0;0.0;4.263351202011108;
0.0;0.0;0.0;0.0;4.273460149765015;
0.0;0.0;0.0;0.0;4.283572196960449;
0.0;0.0;0.0;0.0;4.293680191040039;
0.0;0.0;0.0;0.0;4.3038060665130615;
0.0;0.0;0.0;0.0;4.31391716003418;
0.0;0.0;0.0;0.0;4.3240320682525635;
0.0;0.0;0.0;0.0;4.334150075912476;
0.0;0.0;0.0;0.0;4.344261169433594;
0.0;0.0;0.0;0.0;4.3543760776519775;
0.0;0.0;0.0;0.0;4.364454030990601;
0.0;0.0;0.0;0.0;4.3745880126953125;
0.0;0.0;0.0;0.0;4.38470721244812;
0.0;0.0;0.0;0.0;4.394819021224976;
0.0;0.0;0.0;0.0;4.404928207397461;
0.0;0.0;0.0;0.0;4.41503119468689;
0.0;0.0;0.0;0.0;4.42514705657959;
0.0;0.0;0.0;0.0;4.4353392124176025;
0.0;0.0;0.0;0.0;4.445372104644775;
0.0;0.0;0.0;0.0;4.455470085144043;
0.0;0.0;0.0;0.0;4.4655539989471436;
0.0;0.0;0.0;0.0;4.475686073303223;
0.0;0.0;0.0;0.0;4.485818147659302;
0.0;0.0;0.0;0.0;4.4959189891815186;
0.0;0.0;0.0;0.0;4.506033182144165;
0.0;0.0;0.0;0.0;4.516139984130859;
0.0;0.0;0.0;0.0;4.526262998580933;
0.0;0.0;0.0;0.0;4.53636908531189;
0.0;0.0;0.0;0.0;4.546475172042847;
0.0;0.0;0.0;0.0;4.556584119796753;
0.0;0.0;0.0;0.0;4.566709995269775;
0.0;0.0;0.0;0.0;4.576799154281616;
0.0;0.0;0.0;0.0;4.586902141571045;
0.0;0.0;0.0;0.0;4.597030162811279;
0.0;0.0;0.0;0.0;4.607138156890869;
0.0;0.0;0.0;0.0;4.617248058319092;
0.0;0.0;0.0;0.0;4.6273651123046875;
0.0;0.0;0.0;0.0;4.63747501373291;
0.0;0.0;0.0;0.0;4.647787094116211;
0.0;0.0;0.0;0.0;4.657783031463623;
0.0;0.0;0.0;0.0;4.667788982391357;
0.0;0.0;0.0;0.0;4.678072214126587;
0.0;0.0;0.0;0.0;4.6880810260772705;
0.0;0.0;0.0;0.0;4.698103189468384;
0.0;0.0;0.0;0.0;4.708363056182861;
0.0;0.0;0.0;0.0;4.718363046646118;
0.0;0.0;0.0;0.0;4.728641033172607;
0.0;0.0;0.0;0.0;4.738641023635864;
0.0;0.0;0.0;0.0;4.74888801574707;
0.0;0.0;0.0;0.0;4.758889198303223;
0.0;0.0;0.0;0.0;4.768901109695435;
0.0;0.0;0.0;0.0;4.778994083404541;
0.0;0.0;0.0;0.0;4.789100170135498;
0.0;0.0;0.0;0.0;4.79925799369812;
0.0;0.0;0.0;0.0;4.809321165084839;
0.0;0.0;0.0;0.0;4.819436073303223;
0.0;0.0;0.0;0.0;4.8295440673828125;
0.0;0.0;0.0;0.0;4.839663028717041;
0.0;0.0;0.0;0.0;4.849767208099365;
0.0;0.0;0.0;0.0;4.860012054443359;
0.0;0.0;0.0;0.0;4.869997978210449;
0.0;0.0;0.0;0.0;4.880107164382935;
0.0;0.0;0.0;0.0;4.890209197998047;
0.0;0.0;0.0;0.0;4.900324106216431;
0.0;0.0;0.0;0.0;4.910433053970337;
0.0;0.0;0.0;0.0;4.920544147491455;
0.0;0.0;0.0;0.0;4.93065619468689;
0.0;0.0;0.0;0.0;4.940769195556641;
0.0;0.0;0.0;0.0;4.950881004333496;
0.0;0.0;0.0;0.0;4.960987091064453;
0.0;0.0;0.0;0.0;4.971100091934204;
0.0;0.0;0.0;0.0;4.981212139129639;
0.0;0.0;0.0;0.0;4.991328001022339;
0.0;0.0;0.0;0.0;5.001439094543457;
0.0;0.0;0.0;0.0;5.011547088623047;
0.0;0.0;0.0;0.0;5.0216591358184814;
0.0;0.0;0.0;0.0;5.031769037246704;
0.0;0.0;0.0;0.0;5.041872978210449;
0.0;0.0;0.0;0.0;5.051981210708618;
0.0;0.0;0.0;0.0;5.062090158462524;
0.0;0.0;0.0;0.0;5.072209119796753;
0.0;0.0;0.0;0.0;5.082316160202026;
0.0;0.0;0.0;0.0;5.092435121536255;
0.0;0.0;0.0;0.0;5.1025450229644775;
0.0;0.0;0.0;0.0;5.112648010253906;
0.0;0.0;0.0;0.0;5.122760057449341;
0.0;0.0;0.0;0.0;5.132869005203247;
0.0;0.0;0.0;0.0;5.142982006072998;
0.0;0.0;0.0;0.0;5.153099060058594;
0.0;0.0;0.0;0.0;5.163239002227783;
0.0;0.0;0.0;0.0;5.173325061798096;
0.0;0.0;0.0;0.0;5.183427095413208;
0.0;0.0;0.0;0.0;5.193544149398804;
0.0;0.0;0.0;0.0;5.203808069229126;
0.0;0.0;0.0;0.0;5.213903188705444;
0.0;0.0;0.0;0.0;5.2238709926605225;
0.0;0.0;0.0;0.0;5.233975172042847;
0.0;0.0;0.0;0.0;5.244086980819702;
0.0;0.0;0.0;0.0;5.254208087921143;
0.0;0.0;0.0;0.0;5.264312028884888;
0.0;0.0;0.0;0.0;5.274425983428955;
0.0;0.0;0.0;0.0;5.284536123275757;
0.0;0.0;0.0;0.0;5.294651985168457;
0.0;0.0;0.0;0.0;5.304755210876465;
0.0;0.0;0.0;0.0;5.314866065979004;
0.0;0.0;0.0;0.0;5.324980020523071;
0.0;0.0;0.0;0.0;5.335088014602661;
0.0;0.0;0.0;0.0;5.345198154449463;
0.0;0.0;0.0;0.0;5.35531210899353;
0.0;0.0;0.0;0.0;5.365425109863281;
0.0;0.0;0.0;0.0;5.375538110733032;
0.0;0.0;0.0;0.0;5.385639190673828;
0.0;0.0;0.0;0.0;5.395758152008057;
0.0;0.0;0.0;0.0;5.405863046646118;
0.0;0.0;0.0;0.0;5.415986061096191;
0.0;0.0;0.0;0.0;5.426087141036987;
0.0;0.0;0.0;0.0;5.436195135116577;
0.0;0.0;0.0;0.0;5.4463050365448;
0.0;0.0;0.0;0.0;5.456412076950073;
0.0;0.0;0.0;0.0;5.466545104980469;
0.0;0.0;0.0;0.0;5.476663112640381;
0.0;0.0;0.0;0.0;5.486749172210693;
